Time,Host,File Size,Protocol,Speed (MB/s)
2025-08-22 02:16:09,Asia,100MB_file,rsync_hop,1.53
2025-08-22 02:17:26,Asia,100MB_file,rsync_ssh_reno,1.42
2025-08-22 02:17:52,Asia,10MB_file,rsync_hop,4.42
2025-08-22 02:18:20,Asia,10MB_file,rsync_ssh_reno,0.47887
2025-08-22 02:23:01,Asia,1GB_file,rsync_hop,3.99
2025-08-22 02:27:35,Asia,1GB_file,rsync_ssh_reno,3.84
2025-08-22 02:28:13,USA,100MB_file,rsync_hop,6.46
2025-08-22 02:28:44,USA,100MB_file,rsync_ssh_reno,3.69
2025-08-22 02:29:06,USA,10MB_file,rsync_hop,6.37
2025-08-22 02:29:17,USA,10MB_file,rsync_ssh_reno,1.24
2025-08-22 02:33:10,USA,1GB_file,rsync_hop,4.8
2025-08-22 02:35:04,USA,1GB_file,rsync_ssh_reno,9.36
2025-08-22 02:36:09,Europe,100MB_file,rsync_hop,2.44
2025-08-22 02:37:10,Europe,100MB_file,rsync_ssh_reno,1.84
2025-08-22 02:37:36,Europe,10MB_file,rsync_hop,3.58
2025-08-22 02:37:58,Europe,10MB_file,rsync_ssh_reno,0.61475
2025-08-22 02:45:08,Europe,1GB_file,rsync_hop,2.51
2025-08-22 02:48:31,Europe,1GB_file,rsync_ssh_reno,5.21
2025-08-22 03:01:35,Asia,100MB_file,rsync_hop,3.09
2025-08-22 03:03:12,Asia,100MB_file,rsync_ssh_reno,1.11
2025-08-22 03:03:38,Asia,10MB_file,rsync_hop,4.39
2025-08-22 03:04:06,Asia,10MB_file,rsync_ssh_reno,0.48471
2025-08-22 03:09:27,Asia,1GB_file,rsync_hop,3.44
2025-08-22 03:15:41,Asia,1GB_file,rsync_ssh_reno,2.8
2025-08-22 03:16:26,USA,100MB_file,rsync_hop,4.49
2025-08-22 03:16:59,USA,100MB_file,rsync_ssh_reno,3.42
2025-08-22 03:17:21,USA,10MB_file,rsync_hop,7.23
2025-08-22 03:17:32,USA,10MB_file,rsync_ssh_reno,1.23
2025-08-22 03:20:42,USA,1GB_file,rsync_hop,6.02
2025-08-22 03:22:15,USA,1GB_file,rsync_ssh_reno,11.67
2025-08-22 03:23:09,Europe,100MB_file,rsync_hop,3.17
2025-08-22 03:24:18,Europe,100MB_file,rsync_ssh_reno,1.59
2025-08-22 03:24:44,Europe,10MB_file,rsync_hop,2.93
2025-08-22 03:25:07,Europe,10MB_file,rsync_ssh_reno,0.59717
2025-08-22 03:31:04,Europe,1GB_file,rsync_hop,3.06
2025-08-22 03:34:37,Europe,1GB_file,rsync_ssh_reno,4.96
2025-08-22 03:46:48,Asia,100MB_file,rsync_hop,6.09
2025-08-22 03:48:05,Asia,100MB_file,rsync_ssh_reno,1.43
2025-08-22 03:48:33,Asia,10MB_file,rsync_hop,2.94
2025-08-22 03:49:01,Asia,10MB_file,rsync_ssh_reno,0.48155000000000003
2025-08-22 03:53:37,Asia,1GB_file,rsync_hop,4.05
2025-08-22 03:57:49,Asia,1GB_file,rsync_ssh_reno,4.2
2025-08-22 03:58:33,USA,100MB_file,rsync_hop,4.66
2025-08-22 03:59:03,USA,100MB_file,rsync_ssh_reno,3.74
2025-08-22 03:59:26,USA,10MB_file,rsync_hop,4.11
2025-08-22 03:59:38,USA,10MB_file,rsync_ssh_reno,1.24
2025-08-22 04:03:28,USA,1GB_file,rsync_hop,4.87
2025-08-22 04:05:10,USA,1GB_file,rsync_ssh_reno,10.51
2025-08-22 04:06:10,Europe,100MB_file,rsync_hop,2.71
2025-08-22 04:07:11,Europe,100MB_file,rsync_ssh_reno,1.79
2025-08-22 04:07:37,Europe,10MB_file,rsync_hop,3.77
2025-08-22 04:08:00,Europe,10MB_file,rsync_ssh_reno,0.59815
2025-08-22 04:13:22,Europe,1GB_file,rsync_hop,3.42
2025-08-22 04:17:15,Europe,1GB_file,rsync_ssh_reno,4.52
2025-08-22 04:18:08,Asia,100MB_file,rsync_hop,3.48
2025-08-22 04:19:26,Asia,100MB_file,rsync_ssh_reno,1.42
2025-08-22 04:19:52,Asia,10MB_file,rsync_hop,3.99
2025-08-22 04:20:20,Asia,10MB_file,rsync_ssh_reno,0.48443
2025-08-22 04:24:32,Asia,1GB_file,rsync_hop,4.49
2025-08-22 04:29:52,Asia,1GB_file,rsync_ssh_reno,3.28
2025-08-22 04:47:06,USA,100MB_file,rsync_ssh_reno,3.77
2025-08-22 05:04:00,USA,10MB_file,rsync_ssh_reno,1.24
2025-08-22 05:22:13,USA,1GB_file,rsync_ssh_reno,11.61
2025-08-22 05:33:45,Asia,100MB_file,rsync_hop,1.99
2025-08-22 05:35:06,Asia,100MB_file,rsync_ssh_reno,1.37
2025-08-22 05:36:04,Asia,10MB_file,rsync_hop,0.30999
2025-08-22 05:36:32,Asia,10MB_file,rsync_ssh_reno,0.47977
2025-08-22 05:41:20,Asia,1GB_file,rsync_hop,3.88
2025-08-22 05:45:26,Asia,1GB_file,rsync_ssh_reno,4.29
2025-08-22 05:46:09,USA,100MB_file,rsync_hop,4.98
2025-08-22 05:46:39,USA,100MB_file,rsync_ssh_reno,3.79
2025-08-22 05:47:00,USA,10MB_file,rsync_hop,7.66
2025-08-22 05:47:12,USA,10MB_file,rsync_ssh_reno,1.24
2025-08-22 05:50:59,USA,1GB_file,rsync_hop,4.94
2025-08-22 05:52:32,USA,1GB_file,rsync_ssh_reno,11.57
2025-08-22 05:53:27,Europe,100MB_file,rsync_hop,3.19
2025-08-22 05:54:38,Europe,100MB_file,rsync_ssh_reno,1.53
2025-08-22 05:55:06,Europe,10MB_file,rsync_hop,2.1
2025-08-22 05:55:28,Europe,10MB_file,rsync_ssh_reno,0.60249
2025-08-22 06:00:01,Europe,1GB_file,rsync_hop,4.09
2025-08-22 06:03:50,Europe,1GB_file,rsync_ssh_reno,4.62
2025-08-22 06:04:47,Asia,100MB_file,rsync_hop,3.01
2025-08-22 06:06:15,Asia,100MB_file,rsync_ssh_reno,1.23
2025-08-22 06:06:43,Asia,10MB_file,rsync_hop,2.66
2025-08-22 06:07:11,Asia,10MB_file,rsync_ssh_reno,0.48137
2025-08-22 06:11:12,Asia,1GB_file,rsync_hop,4.71
2025-08-22 06:15:08,Asia,1GB_file,rsync_ssh_reno,4.49
2025-08-22 06:15:43,USA,100MB_file,rsync_hop,7.85
2025-08-22 06:16:13,USA,100MB_file,rsync_ssh_reno,3.78
2025-08-22 06:16:36,USA,10MB_file,rsync_hop,4.0
2025-08-22 06:16:47,USA,10MB_file,rsync_ssh_reno,1.25
2025-08-22 06:20:04,USA,1GB_file,rsync_hop,5.8
2025-08-22 06:21:45,USA,1GB_file,rsync_ssh_reno,10.67
2025-08-22 06:22:43,Europe,100MB_file,rsync_hop,2.89
2025-08-22 06:23:43,Europe,100MB_file,rsync_ssh_reno,1.83
2025-08-22 06:24:08,Europe,10MB_file,rsync_hop,4.41
2025-08-22 06:24:30,Europe,10MB_file,rsync_ssh_reno,0.62354
2025-08-22 06:29:58,Europe,1GB_file,rsync_hop,3.35
2025-08-22 06:33:15,Europe,1GB_file,rsync_ssh_reno,5.4
2025-08-22 06:34:01,Asia,100MB_file,rsync_hop,4.59
2025-08-22 06:35:19,Asia,100MB_file,rsync_ssh_reno,1.42
2025-08-22 06:35:51,Asia,10MB_file,rsync_hop,1.21
2025-08-22 06:36:19,Asia,10MB_file,rsync_ssh_reno,0.48473
2025-08-22 06:40:16,Asia,1GB_file,rsync_hop,4.8
2025-08-22 06:45:00,Asia,100MB_file,rsync_hop,5.15
2025-08-22 06:46:17,Asia,100MB_file,rsync_ssh_reno,1.42
2025-08-22 06:46:43,Asia,10MB_file,rsync_hop,5.33
2025-08-22 06:47:11,Asia,10MB_file,rsync_ssh_reno,0.48183
2025-08-22 06:52:09,Asia,1GB_file,rsync_hop,3.73
2025-08-22 06:56:05,Asia,1GB_file,rsync_ssh_reno,4.49
2025-08-22 06:56:41,USA,100MB_file,rsync_hop,7.6
2025-08-22 06:57:11,USA,100MB_file,rsync_ssh_reno,3.76
2025-08-22 06:57:34,USA,10MB_file,rsync_hop,3.81
2025-08-22 06:57:45,USA,10MB_file,rsync_ssh_reno,1.25
2025-08-22 07:01:19,USA,1GB_file,rsync_hop,5.27
2025-08-22 07:03:02,USA,1GB_file,rsync_ssh_reno,10.46
2025-08-22 07:04:08,Europe,100MB_file,rsync_hop,2.32
2025-08-22 07:05:09,Europe,100MB_file,rsync_ssh_reno,1.83
2025-08-22 07:05:35,Europe,10MB_file,rsync_hop,3.37
2025-08-22 07:05:57,Europe,10MB_file,rsync_ssh_reno,0.59769
2025-08-22 07:11:01,Europe,1GB_file,rsync_hop,3.64
2025-08-22 07:14:25,Europe,1GB_file,rsync_ssh_reno,5.22
2025-08-22 07:15:05,Asia,100MB_file,rsync_hop,6.35
2025-08-22 07:16:30,Asia,100MB_file,rsync_ssh_reno,1.28
2025-08-22 07:16:57,Asia,10MB_file,rsync_hop,3.8
2025-08-22 07:17:25,Asia,10MB_file,rsync_ssh_reno,0.47972000000000004
2025-08-22 07:21:49,Asia,1GB_file,rsync_hop,4.26
2025-08-22 07:26:00,Asia,1GB_file,rsync_ssh_reno,4.21
2025-08-22 07:26:36,USA,100MB_file,rsync_hop,7.32
2025-08-22 07:27:06,USA,100MB_file,rsync_ssh_reno,3.78
2025-08-22 07:27:28,USA,10MB_file,rsync_hop,7.63
2025-08-22 07:27:39,USA,10MB_file,rsync_ssh_reno,1.25
2025-08-22 07:30:01,USA,1GB_file,rsync_hop,8.42
2025-08-22 07:31:46,USA,1GB_file,rsync_ssh_reno,10.27
2025-08-22 07:32:43,Europe,100MB_file,rsync_hop,3.03
2025-08-22 07:33:43,Europe,100MB_file,rsync_ssh_reno,1.83
2025-08-22 07:34:09,Europe,10MB_file,rsync_hop,3.05
2025-08-22 07:34:32,Europe,10MB_file,rsync_ssh_reno,0.60961
2025-08-22 07:40:12,Europe,1GB_file,rsync_hop,3.22
2025-08-22 07:43:42,Europe,1GB_file,rsync_ssh_reno,5.03
2025-08-22 07:44:28,Asia,100MB_file,rsync_hop,4.76
2025-08-22 07:45:45,Asia,100MB_file,rsync_ssh_reno,1.43
2025-08-22 07:46:11,Asia,10MB_file,rsync_hop,4.31
2025-08-22 07:46:39,Asia,10MB_file,rsync_ssh_reno,0.48042
2025-08-22 07:51:29,Asia,1GB_file,rsync_hop,3.85
2025-08-22 07:56:30,Asia,1GB_file,rsync_ssh_reno,3.49
2025-08-22 07:57:10,USA,100MB_file,rsync_hop,5.47
2025-08-22 07:57:40,USA,100MB_file,rsync_ssh_reno,3.76
2025-08-22 07:58:04,USA,10MB_file,rsync_hop,3.4
2025-08-22 07:58:15,USA,10MB_file,rsync_ssh_reno,1.25
2025-08-22 08:01:36,USA,1GB_file,rsync_hop,5.67
2025-08-22 08:03:08,USA,1GB_file,rsync_ssh_reno,11.64
2025-08-22 08:04:05,Europe,100MB_file,rsync_hop,2.99
2025-08-22 08:05:05,Europe,100MB_file,rsync_ssh_reno,1.84
2025-08-22 08:05:32,Europe,10MB_file,rsync_hop,2.33
2025-08-22 08:05:55,Europe,10MB_file,rsync_ssh_reno,0.59685
2025-08-22 08:11:11,Europe,1GB_file,rsync_hop,3.49
2025-08-22 08:14:45,Europe,1GB_file,rsync_ssh_reno,4.95
2025-08-22 08:15:46,Asia,100MB_file,rsync_hop,2.74
2025-08-22 08:17:04,Asia,100MB_file,rsync_ssh_reno,1.42
2025-08-22 08:17:33,Asia,10MB_file,rsync_hop,1.98
2025-08-22 08:18:01,Asia,10MB_file,rsync_ssh_reno,0.47954
2025-08-22 08:22:46,Asia,1GB_file,rsync_hop,3.94
2025-08-22 08:27:18,Asia,1GB_file,rsync_ssh_reno,3.86
2025-08-22 08:27:59,USA,100MB_file,rsync_hop,5.5
2025-08-22 08:28:29,USA,100MB_file,rsync_ssh_reno,3.79
2025-08-22 08:28:51,USA,10MB_file,rsync_hop,8.08
2025-08-22 08:29:02,USA,10MB_file,rsync_ssh_reno,1.24
2025-08-22 08:32:39,USA,1GB_file,rsync_hop,5.2
2025-08-22 08:34:15,USA,1GB_file,rsync_ssh_reno,11.18
2025-08-22 08:34:59,Europe,100MB_file,rsync_hop,4.87
2025-08-22 08:36:04,Europe,100MB_file,rsync_ssh_reno,1.7
2025-08-22 08:36:31,Europe,10MB_file,rsync_hop,2.55
2025-08-22 08:36:54,Europe,10MB_file,rsync_ssh_reno,0.58653
2025-08-22 08:42:43,Europe,1GB_file,rsync_hop,3.13
2025-08-22 08:46:24,Europe,1GB_file,rsync_ssh_reno,4.79
2025-08-22 08:47:13,Asia,100MB_file,rsync_hop,4.15
2025-08-22 08:48:30,Asia,100MB_file,rsync_ssh_reno,1.43
2025-08-22 08:48:57,Asia,10MB_file,rsync_hop,3.94
2025-08-22 08:49:25,Asia,10MB_file,rsync_ssh_reno,0.47929
2025-08-22 08:54:32,Asia,1GB_file,rsync_hop,3.61
2025-08-22 08:58:39,Asia,1GB_file,rsync_ssh_reno,4.26
2025-08-22 08:59:16,USA,100MB_file,rsync_hop,6.95
2025-08-22 08:59:48,USA,100MB_file,rsync_ssh_reno,3.56
2025-08-22 09:00:11,USA,10MB_file,rsync_hop,5.29
2025-08-22 09:00:23,USA,10MB_file,rsync_ssh_reno,1.17
2025-08-22 09:04:03,USA,1GB_file,rsync_hop,5.12
2025-08-22 09:05:47,USA,1GB_file,rsync_ssh_reno,10.27
2025-08-22 09:07:04,Europe,100MB_file,rsync_hop,1.87
2025-08-22 09:08:05,Europe,100MB_file,rsync_ssh_reno,1.84
2025-08-22 09:08:34,Europe,10MB_file,rsync_hop,1.66
2025-08-22 09:08:56,Europe,10MB_file,rsync_ssh_reno,0.61874
2025-08-22 09:15:41,Europe,1GB_file,rsync_hop,2.68
2025-08-22 09:18:55,Europe,1GB_file,rsync_ssh_reno,5.49
2025-08-22 09:19:50,Asia,100MB_file,rsync_hop,3.28
2025-08-22 09:21:07,Asia,100MB_file,rsync_ssh_reno,1.43
2025-08-22 09:21:32,Asia,10MB_file,rsync_hop,5.63
2025-08-22 09:22:00,Asia,10MB_file,rsync_ssh_reno,0.48008
2025-08-22 09:26:33,Asia,1GB_file,rsync_hop,4.12
2025-08-22 09:30:58,Asia,1GB_file,rsync_ssh_reno,3.98
2025-08-22 09:48:14,USA,100MB_file,rsync_ssh_reno,3.55
2025-08-22 10:05:08,USA,10MB_file,rsync_ssh_reno,1.17
2025-08-22 10:23:29,USA,1GB_file,rsync_ssh_reno,10.69
2025-08-22 10:41:16,Europe,100MB_file,rsync_ssh_reno,1.74
2025-08-22 10:58:24,Europe,10MB_file,rsync_ssh_reno,0.61078
2025-08-22 11:18:38,Europe,1GB_file,rsync_ssh_reno,4.98
2025-08-22 11:36:39,Asia,100MB_file,rsync_ssh_reno,1.42
2025-08-22 11:53:50,Asia,10MB_file,rsync_ssh_reno,0.48478
2025-08-22 12:14:58,Asia,1GB_file,rsync_ssh_reno,3.97
2025-08-22 12:32:16,USA,100MB_file,rsync_ssh_reno,3.32
2025-08-22 12:49:10,USA,10MB_file,rsync_ssh_reno,1.25
2025-08-22 13:07:33,USA,1GB_file,rsync_ssh_reno,10.42
2025-08-22 13:25:17,Europe,100MB_file,rsync_ssh_reno,1.84
2025-08-22 13:42:23,Europe,10MB_file,rsync_ssh_reno,0.59149
2025-08-22 14:02:20,Europe,1GB_file,rsync_ssh_reno,5.42
2025-08-22 14:20:21,Asia,100MB_file,rsync_ssh_reno,1.43
2025-08-22 14:37:33,Asia,10MB_file,rsync_ssh_reno,0.47964999999999997
2025-08-22 14:58:47,Asia,1GB_file,rsync_ssh_reno,3.87
2025-08-22 15:16:01,USA,100MB_file,rsync_ssh_reno,3.77
2025-08-22 15:32:55,USA,10MB_file,rsync_ssh_reno,1.25
2025-08-22 15:51:31,USA,1GB_file,rsync_ssh_reno,9.2
2025-08-22 16:09:19,Europe,100MB_file,rsync_ssh_reno,1.73
2025-08-22 16:26:25,Europe,10MB_file,rsync_ssh_reno,0.6119199999999999
2025-08-22 20:17:57,Asia,100MB_file,rsync_hop,2.61
2025-08-22 20:18:24,Asia,100MB_file,rsync_ssh_reno,5.23
2025-08-22 20:18:51,Asia,10MB_file,rsync_hop,3.53
2025-08-22 20:19:01,Asia,10MB_file,rsync_ssh_reno,2.53
2025-08-22 20:23:56,Asia,1GB_file,rsync_hop,3.78
2025-08-22 20:26:40,Asia,1GB_file,rsync_ssh_reno,6.56
2025-08-22 20:27:29,USA,100MB_file,rsync_hop,3.72
2025-08-22 20:27:43,USA,100MB_file,rsync_ssh_reno,9.55
2025-08-22 20:28:05,USA,10MB_file,rsync_hop,6.52
2025-08-22 20:28:11,USA,10MB_file,rsync_ssh_reno,5.7
2025-08-22 20:31:14,USA,1GB_file,rsync_hop,6.27
2025-08-22 20:32:13,USA,1GB_file,rsync_ssh_reno,18.87
2025-08-22 20:32:56,Europe,100MB_file,rsync_hop,4.78
2025-08-22 20:33:14,Europe,100MB_file,rsync_ssh_reno,8.35
2025-08-22 20:33:39,Europe,10MB_file,rsync_hop,3.57
2025-08-22 20:33:48,Europe,10MB_file,rsync_ssh_reno,2.9
2025-08-22 20:38:33,Europe,1GB_file,rsync_hop,3.91
2025-08-22 20:40:53,Europe,1GB_file,rsync_ssh_reno,7.67
2025-08-22 20:41:47,Asia,100MB_file,rsync_hop,3.42
2025-08-22 20:42:08,Asia,100MB_file,rsync_ssh_reno,7.15
2025-08-22 20:42:35,Asia,10MB_file,rsync_hop,3.51
2025-08-22 20:42:46,Asia,10MB_file,rsync_ssh_reno,2.17
2025-08-22 20:47:59,Asia,1GB_file,rsync_hop,3.54
2025-08-22 20:50:31,Asia,100MB_file,rsync_hop,2.51
2025-08-22 20:51:46,Asia,100MB_file,rsync_ssh_reno,1.47
2025-08-22 20:52:17,Asia,10MB_file,rsync_hop,1.34
2025-08-22 20:52:45,Asia,10MB_file,rsync_ssh_reno,0.48735
2025-08-22 20:56:02,Asia,1GB_file,rsync_hop,5.93
2025-08-22 21:00:58,Asia,1GB_file,rsync_ssh_reno,3.55
2025-08-22 21:01:42,USA,100MB_file,rsync_hop,4.82
2025-08-22 21:01:51,USA,100MB_file,rsync_ssh_reno,16.91
2025-08-22 21:02:12,USA,10MB_file,rsync_hop,7.67
2025-08-22 21:02:18,USA,10MB_file,rsync_ssh_reno,6.63
2025-08-22 21:05:09,USA,1GB_file,rsync_hop,6.74
2025-08-22 21:06:13,USA,1GB_file,rsync_ssh_reno,17.35
2025-08-22 21:07:18,Europe,100MB_file,rsync_hop,2.38
2025-08-22 21:07:39,Europe,100MB_file,rsync_ssh_reno,7.01
2025-08-22 21:08:05,Europe,10MB_file,rsync_hop,2.73
2025-08-22 21:08:13,Europe,10MB_file,rsync_ssh_reno,3.45
2025-08-22 21:12:02,Europe,1GB_file,rsync_hop,4.96
2025-08-22 21:13:46,Europe,1GB_file,rsync_ssh_reno,10.5
2025-08-22 21:14:34,Asia,100MB_file,rsync_hop,4.14
2025-08-22 21:15:52,Asia,100MB_file,rsync_ssh_reno,1.42
2025-08-22 21:16:19,Asia,10MB_file,rsync_hop,2.62
2025-08-22 21:16:47,Asia,10MB_file,rsync_ssh_reno,0.48208
2025-08-22 21:20:47,Asia,1GB_file,rsync_hop,4.73
2025-08-22 21:25:21,Asia,1GB_file,rsync_ssh_reno,3.84
2025-08-22 21:26:03,USA,100MB_file,rsync_hop,5.21
2025-08-22 21:26:13,USA,100MB_file,rsync_ssh_reno,17.36
2025-08-22 21:26:33,USA,10MB_file,rsync_hop,11.67
2025-08-22 21:26:39,USA,10MB_file,rsync_ssh_reno,5.82
2025-08-22 21:29:13,USA,1GB_file,rsync_hop,7.65
2025-08-22 21:30:09,USA,1GB_file,rsync_ssh_reno,19.98
2025-08-22 21:30:57,Europe,100MB_file,rsync_hop,4.03
2025-08-22 21:31:55,Europe,100MB_file,rsync_ssh_reno,1.89
2025-08-22 21:32:21,Europe,10MB_file,rsync_hop,3.59
2025-08-22 21:32:41,Europe,10MB_file,rsync_ssh_reno,0.68653
2025-08-22 21:37:53,Europe,1GB_file,rsync_hop,3.54
2025-08-22 21:41:24,Europe,1GB_file,rsync_ssh_reno,5.02
2025-08-22 21:43:54,Asia,100MB_file,rsync_ssh_reno,1.28
2025-08-22 21:44:23,Asia,10MB_file,rsync_hop,2.32
2025-08-22 21:44:50,Asia,10MB_file,rsync_ssh_reno,0.48364999999999997
2025-08-22 21:48:36,Asia,1GB_file,rsync_hop,5.06
2025-08-22 21:52:34,Asia,1GB_file,rsync_ssh_reno,4.45
2025-08-22 21:53:24,USA,100MB_file,rsync_hop,3.65
2025-08-22 21:53:33,USA,100MB_file,rsync_ssh_reno,16.74
2025-08-22 21:53:56,USA,10MB_file,rsync_hop,3.39
2025-08-22 21:54:02,USA,10MB_file,rsync_ssh_reno,6.25
2025-08-22 21:57:09,USA,1GB_file,rsync_hop,6.13
2025-08-22 21:58:52,USA,1GB_file,rsync_ssh_reno,10.34
2025-08-22 21:59:53,Europe,100MB_file,rsync_hop,2.67
2025-08-22 22:00:53,Europe,100MB_file,rsync_ssh_reno,1.84
2025-08-22 22:01:21,Europe,10MB_file,rsync_hop,1.65
2025-08-22 22:01:44,Europe,10MB_file,rsync_ssh_reno,0.59976
2025-08-22 22:06:53,Europe,1GB_file,rsync_hop,3.57
2025-08-22 22:10:39,Europe,1GB_file,rsync_ssh_reno,4.67
2025-08-22 22:11:42,Asia,100MB_file,rsync_hop,2.72
2025-08-22 22:12:59,Asia,100MB_file,rsync_ssh_reno,1.43
2025-08-22 22:13:28,Asia,10MB_file,rsync_hop,1.99
2025-08-22 22:14:00,Asia,10MB_file,rsync_ssh_reno,0.41008999999999995
2025-08-22 22:18:51,Asia,1GB_file,rsync_hop,3.84
2025-08-22 22:24:19,Asia,1GB_file,rsync_ssh_reno,3.2
2025-08-22 22:31:35,Asia,100MB_file,rsync_hop,4.04
2025-08-22 22:32:56,Asia,100MB_file,rsync_ssh_reno,1.34
2025-08-22 22:33:23,Asia,10MB_file,rsync_hop,3.51
2025-08-22 22:33:56,Asia,10MB_file,rsync_ssh_reno,0.39838
2025-08-22 22:37:00,Asia,1GB_file,rsync_hop,6.38
2025-08-22 22:37:58,USA,100MB_file,rsync_hop,3.92
2025-08-22 22:38:24,USA,100MB_file,rsync_ssh_reno,4.53
2025-08-22 22:38:47,USA,10MB_file,rsync_hop,3.82
2025-08-22 22:38:54,USA,10MB_file,rsync_ssh_reno,3.31
2025-08-22 22:41:43,USA,1GB_file,rsync_hop,6.86
2025-08-22 22:43:13,USA,1GB_file,rsync_ssh_reno,12.03
2025-08-22 22:45:06,Europe,100MB_file,rsync_ssh_reno,1.52
2025-08-22 22:45:30,Europe,10MB_file,rsync_hop,6.35
2025-08-22 22:45:53,Europe,10MB_file,rsync_ssh_reno,0.59948
2025-08-22 22:50:44,Europe,1GB_file,rsync_hop,3.81
2025-08-22 22:54:30,Europe,1GB_file,rsync_ssh_reno,4.69
2025-08-22 22:55:16,Asia,100MB_file,rsync_hop,4.56
2025-08-22 22:56:33,Asia,100MB_file,rsync_ssh_reno,1.43
2025-08-22 22:57:00,Asia,10MB_file,rsync_hop,3.31
2025-08-22 22:57:28,Asia,10MB_file,rsync_ssh_reno,0.48202999999999996
2025-08-22 23:02:00,Asia,1GB_file,rsync_hop,4.13
2025-08-22 23:07:08,Asia,1GB_file,rsync_ssh_reno,3.41
2025-08-22 23:07:52,USA,100MB_file,rsync_hop,4.61
2025-08-22 23:08:20,USA,100MB_file,rsync_ssh_reno,4.13
2025-08-22 23:08:42,USA,10MB_file,rsync_hop,5.3
2025-08-22 23:08:52,USA,10MB_file,rsync_ssh_reno,1.59
2025-08-22 23:12:54,USA,1GB_file,rsync_hop,4.61
2025-08-22 23:14:36,USA,1GB_file,rsync_ssh_reno,10.53
2025-08-22 23:15:20,Europe,100MB_file,rsync_hop,4.64
2025-08-22 23:16:21,Europe,100MB_file,rsync_ssh_reno,1.81
2025-08-22 23:16:47,Europe,10MB_file,rsync_hop,3.43
2025-08-22 23:17:09,Europe,10MB_file,rsync_ssh_reno,0.6275299999999999
2025-08-22 23:21:49,Europe,1GB_file,rsync_hop,3.97
2025-08-22 23:25:47,Europe,1GB_file,rsync_ssh_reno,4.42
2025-08-22 23:26:53,Asia,100MB_file,rsync_hop,2.42
2025-08-22 23:28:11,Asia,100MB_file,rsync_ssh_reno,1.42
2025-08-22 23:28:38,Asia,10MB_file,rsync_hop,3.31
2025-08-22 23:29:06,Asia,10MB_file,rsync_ssh_reno,0.48475999999999997
2025-08-22 23:33:17,Asia,1GB_file,rsync_hop,4.51
2025-08-22 23:38:45,Asia,1GB_file,rsync_ssh_reno,3.19
2025-08-22 23:39:29,USA,100MB_file,rsync_hop,4.65
2025-08-22 23:39:59,USA,100MB_file,rsync_ssh_reno,3.78
2025-08-22 23:40:22,USA,10MB_file,rsync_hop,4.08
2025-08-22 23:40:33,USA,10MB_file,rsync_ssh_reno,1.32
2025-08-22 23:44:16,USA,1GB_file,rsync_hop,5.04
2025-08-22 23:46:10,USA,1GB_file,rsync_ssh_reno,9.35
2025-08-22 23:47:00,Europe,100MB_file,rsync_hop,3.81
2025-08-22 23:48:00,Europe,100MB_file,rsync_ssh_reno,1.83
2025-08-22 23:48:27,Europe,10MB_file,rsync_hop,2.61
2025-08-22 23:48:50,Europe,10MB_file,rsync_ssh_reno,0.61221
2025-08-22 23:53:17,Europe,1GB_file,rsync_hop,4.18
2025-08-22 23:56:55,Europe,1GB_file,rsync_ssh_reno,4.85
2025-08-22 23:57:35,Asia,100MB_file,rsync_hop,6.27
2025-08-22 23:58:52,Asia,100MB_file,rsync_ssh_reno,1.43
2025-08-22 23:59:21,Asia,10MB_file,rsync_hop,1.85
2025-08-22 23:59:49,Asia,10MB_file,rsync_ssh_reno,0.48363
2025-08-23 00:03:44,Asia,1GB_file,rsync_hop,4.85
2025-08-23 00:08:47,Asia,1GB_file,rsync_ssh_reno,3.46
2025-08-23 00:09:36,USA,100MB_file,rsync_hop,3.82
2025-08-23 00:10:07,USA,100MB_file,rsync_ssh_reno,3.65
2025-08-23 00:10:29,USA,10MB_file,rsync_hop,4.99
2025-08-23 00:10:41,USA,10MB_file,rsync_ssh_reno,1.25
2025-08-23 00:14:25,USA,1GB_file,rsync_hop,5.0
2025-08-23 00:16:26,USA,1GB_file,rsync_ssh_reno,8.88
2025-08-23 00:17:22,Europe,100MB_file,rsync_hop,3.0
2025-08-23 00:18:24,Europe,100MB_file,rsync_ssh_reno,1.79
2025-08-23 00:21:37,Asia,100MB_file,rsync_ssh_cubic,7.75
2025-08-23 00:21:49,Asia,10MB_file,rsync_ssh_cubic,3.77
2025-08-23 00:23:45,Asia,1GB_file,rsync_ssh_cubic,9.62
2025-08-23 00:23:56,USA,100MB_file,rsync_ssh_cubic,20.88
2025-08-23 00:24:02,USA,10MB_file,rsync_ssh_cubic,10.27
2025-08-23 00:24:54,USA,1GB_file,rsync_ssh_cubic,21.56
2025-08-23 00:25:12,Europe,100MB_file,rsync_ssh_cubic,10.06
2025-08-23 00:25:21,Europe,10MB_file,rsync_ssh_cubic,5.63
2025-08-23 00:27:16,Europe,1GB_file,rsync_ssh_cubic,9.56
2025-08-23 00:27:42,Asia,100MB_file,rsync_ssh_cubic,5.99
2025-08-23 00:27:55,Asia,10MB_file,rsync_ssh_cubic,2.99
2025-08-23 00:30:07,Asia,1GB_file,rsync_ssh_cubic,8.31
2025-08-23 00:30:20,USA,100MB_file,rsync_ssh_cubic,18.46
2025-08-23 00:30:25,USA,10MB_file,rsync_ssh_cubic,10.19
2025-08-23 00:31:21,USA,1GB_file,rsync_ssh_cubic,19.93
